order_id,customer_id,city,states,region,segment,category,subcategory,product_id,product_name,sales,profit,returned
CA-2017-140186,PG-18820,Bakersfield,California,West,Consumer,Office Supplies,Binders,OFF-BI-10003364,Binding Machine Supplies,46.672,16.3352,Yes
CA-2014-123225,MN-17935,El Paso,Texas,Central,Consumer,Technology,Phones,TEC-PH-10000895,Polycom VVX 310 VoIP phone,575.968,43.1976,Yes
CA-2014-123225,MN-17935,El Paso,Texas,Central,Consumer,Office Supplies,Paper,OFF-PA-10000552,Xerox 200,10.368,3.6288,Yes
CA-2016-133319,MV-17485,New York City,New York,East,Consumer,Office Supplies,Paper,OFF-PA-10001815,Xerox 1885,192.16,92.2368,Yes
CA-2017-159954,SS-20410,Atlanta,Georgia,South,Consumer,Office Supplies,Binders,OFF-BI-10004876,Wilson Jones Suede Grain Vinyl Binders,2.78,1.3622,Yes
CA-2014-141726,CC-12145,San Diego,California,West,Consumer,Office Supplies,Paper,OFF-PA-10000418,Xerox 189,104.85,50.328,Yes
CA-2014-141726,CC-12145,San Diego,California,West,Consumer,Office Supplies,Binders,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,8.704,3.1552,Yes
CA-2014-141726,CC-12145,San Diego,California,West,Consumer,Office Supplies,Paper,OFF-PA-10002230,Xerox 1897,19.92,9.7608,Yes
CA-2014-141726,CC-12145,San Diego,California,West,Consumer,Furniture,Furnishings,FUR-FU-10003577,Nu-Dell Leatherette Frames,43.02,15.4872,Yes
CA-2015-135580,CL-12565,Los Angeles,California,West,Consumer,Office Supplies,Paper,OFF-PA-10000595,Xerox 1929,68.52,31.5192,Yes
CA-2015-135580,CL-12565,Los Angeles,California,West,Consumer,Office Supplies,Storage,OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,74.94,14.2386,Yes
CA-2015-135580,CL-12565,Los Angeles,California,West,Consumer,Technology,Machines,TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56,286.713,Yes
CA-2015-135580,CL-12565,Los Angeles,California,West,Consumer,Office Supplies,Envelopes,OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,122.148,Yes
CA-2015-135580,CL-12565,Los Angeles,California,West,Consumer,Technology,Phones,TEC-PH-10004345,Cisco SPA 502G IP Phone,287.88,35.985,Yes
CA-2014-102652,AY-10555,Los Angeles,California,West,Corporate,Furniture,Furnishings,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,15.6332,Yes
CA-2014-102652,AY-10555,Los Angeles,California,West,Corporate,Furniture,Furnishings,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,12.9129,Yes
CA-2014-102652,AY-10555,Los Angeles,California,West,Corporate,Office Supplies,Paper,OFF-PA-10003309,Xerox 211,19.44,9.3312,Yes
CA-2014-102652,AY-10555,Los Angeles,California,West,Corporate,Office Supplies,Paper,OFF-PA-10001977,Xerox 194,55.48,26.6304,Yes
CA-2015-134201,EH-14125,Rochester,New York,East,Home Office,Office Supplies,Storage,OFF-ST-10001476,Steel Personal Filing/Posting Tote,142.04,38.3508,Yes
CA-2015-134201,EH-14125,Rochester,New York,East,Home Office,Office Supplies,Art,OFF-AR-10002804,Faber Castell Col-Erase Pencils,14.67,6.0147,Yes
CA-2015-151547,AH-10465,Bartlett,Tennessee,South,Consumer,Office Supplies,Supplies,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",88.96,10.008,Yes
CA-2015-114048,EH-13945,Costa Mesa,California,West,Consumer,Furniture,Furnishings,FUR-FU-10004351,Staple-based wall hangings,29.22,12.8568,Yes
CA-2017-100111,SV-20365,New York City,New York,East,Consumer,Furniture,Chairs,FUR-CH-10003846,Hon Valutask Swivel Chairs,272.646,18.1764,Yes
CA-2017-100111,SV-20365,New York City,New York,East,Consumer,Technology,Accessories,TEC-AC-10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8,95.76,Yes
CA-2017-100111,SV-20365,New York City,New York,East,Consumer,Office Supplies,Paper,OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,18.1044,Yes
CA-2017-100111,SV-20365,New York City,New York,East,Consumer,Technology,Accessories,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,72.64,21.792,Yes
CA-2017-100111,SV-20365,New York City,New York,East,Consumer,Office Supplies,Storage,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,12.712,Yes
CA-2017-100111,SV-20365,New York City,New York,East,Consumer,Office Supplies,Paper,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,6.3296,Yes
CA-2017-100111,SV-20365,New York City,New York,East,Consumer,Furniture,Chairs,FUR-CH-10003061,"Global Leather Task Chair, Black",80.991,8.0991,Yes
CA-2017-100111,SV-20365,New York City,New York,East,Consumer,Office Supplies,Binders,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3.9771,Yes
CA-2017-100111,SV-20365,New York City,New York,East,Consumer,Office Supplies,Fasteners,OFF-FA-10000304,Advantus Push Pins,4.36,1.7876,Yes
CA-2017-100111,SV-20365,New York City,New York,East,Consumer,Furniture,Chairs,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.127,609.7157,Yes
CA-2017-100111,SV-20365,New York City,New York,East,Consumer,Technology,Phones,TEC-PH-10002885,Apple iPhone 5,1299.66,350.9082,Yes
CA-2017-100111,SV-20365,New York City,New York,East,Consumer,Furniture,Chairs,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,2254.41,375.735,Yes
CA-2017-100111,SV-20365,New York City,New York,East,Consumer,Technology,Phones,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,28.3095,Yes
CA-2017-100111,SV-20365,New York City,New York,East,Consumer,Technology,Accessories,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,59.97,20.3898,Yes
CA-2016-133802,SP-20650,Redwood City,California,West,Corporate,Office Supplies,Binders,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,14.1426,Yes
CA-2017-152660,CB-12415,Chicago,Illinois,Central,Consumer,Office Supplies,Storage,OFF-ST-10000532,Advantus Rolling Drawer Organizers,61.568,4.6176,Yes
CA-2017-145772,SS-20140,Los Angeles,California,West,Corporate,Technology,Accessories,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,44.75,8.5025,Yes
CA-2017-145772,SS-20140,Los Angeles,California,West,Corporate,Office Supplies,Paper,OFF-PA-10001593,Xerox 1947,11.96,5.382,Yes
CA-2017-145772,SS-20140,Los Angeles,California,West,Corporate,Office Supplies,Binders,OFF-BI-10002049,UniKeep View Case Binders,3.912,1.2714,Yes
CA-2014-111871,EK-13795,San Francisco,California,West,Home Office,Furniture,Bookcases,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,70.49,Yes
CA-2015-134075,HA-14905,San Jose,California,West,Consumer,Furniture,Furnishings,FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,166.5,21.645,Yes
CA-2015-134075,HA-14905,San Jose,California,West,Consumer,Office Supplies,Storage,OFF-ST-10001496,Standard Rollaway File with Lock,360.38,93.6988,Yes
US-2016-115952,JH-15910,Tulsa,Oklahoma,Central,Consumer,Office Supplies,Binders,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,28.85,14.425,Yes
CA-2014-100762,NG-18355,Jackson,Michigan,Central,Corporate,Office Supplies,Art,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",151.92,45.576,Yes
CA-2014-100762,NG-18355,Jackson,Michigan,Central,Corporate,Office Supplies,Labels,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,96.3438,Yes
CA-2014-100762,NG-18355,Jackson,Michigan,Central,Corporate,Office Supplies,Paper,OFF-PA-10001815,Xerox 1885,144.12,69.1776,Yes
CA-2014-100762,NG-18355,Jackson,Michigan,Central,Corporate,Office Supplies,Paper,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,7.98,Yes
CA-2017-161459,EB-13750,Laguna Niguel,California,West,Corporate,Technology,Phones,TEC-PH-10004071,PayAnywhere Card Reader,39.96,3.4965,Yes
CA-2017-161459,EB-13750,Laguna Niguel,California,West,Corporate,Office Supplies,Paper,OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",34.08,15.336,Yes
CA-2015-146255,EM-14140,Newark,Delaware,East,Home Office,Technology,Accessories,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,119.85,52.734,Yes
CA-2015-146255,EM-14140,Newark,Delaware,East,Home Office,Office Supplies,Binders,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,14.9156,Yes
CA-2015-146255,EM-14140,Newark,Delaware,East,Home Office,Office Supplies,Binders,OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,69.28,33.2544,Yes
CA-2015-146255,EM-14140,Newark,Delaware,East,Home Office,Technology,Phones,TEC-PH-10001619,LG G3,587.97,170.5113,Yes
CA-2017-161557,AG-10900,Dallas,Texas,Central,Consumer,Furniture,Furnishings,FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,-105.69,Yes
US-2017-147998,SA-20830,San Jose,California,West,Consumer,Office Supplies,Binders,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,133.12,49.92,Yes
CA-2017-154074,BW-11110,Spokane,Washington,West,Corporate,Furniture,Chairs,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,569.568,7.1196,Yes
CA-2017-154074,BW-11110,Spokane,Washington,West,Corporate,Office Supplies,Storage,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",149.73,43.4217,Yes
CA-2015-149650,RD-19660,Oakland,California,West,Home Office,Furniture,Chairs,FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,454.272,-73.8192,Yes
CA-2014-103744,MG-17875,El Paso,Texas,Central,Home Office,Office Supplies,Labels,OFF-LA-10004425,Staple-on labels,6.936,2.3409,Yes
CA-2014-103744,MG-17875,El Paso,Texas,Central,Home Office,Office Supplies,Binders,OFF-BI-10000320,GBC Plastic Binding Combs,4.428,-6.8634,Yes
US-2017-107888,CC-12220,Seattle,Washington,West,Consumer,Office Supplies,Paper,OFF-PA-10001363,Xerox 1933,73.68,34.6296,Yes
US-2017-107888,CC-12220,Seattle,Washington,West,Consumer,Furniture,Furnishings,FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",139.92,23.7864,Yes
US-2017-107888,CC-12220,Seattle,Washington,West,Consumer,Technology,Phones,TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,107.88,10.788,Yes
US-2017-107888,CC-12220,Seattle,Washington,West,Consumer,Office Supplies,Storage,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,7.9896,Yes
CA-2017-123085,EJ-13720,Los Angeles,California,West,Consumer,Technology,Accessories,TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44,440.7648,Yes
CA-2017-123085,EJ-13720,Los Angeles,California,West,Consumer,Furniture,Chairs,FUR-CH-10003968,Novimex Turbo Task Chair,170.352,-17.0352,Yes
CA-2015-103716,KB-16585,San Francisco,California,West,Corporate,Office Supplies,Art,OFF-AR-10000658,Newell 324,34.65,9.702,Yes
CA-2015-103716,KB-16585,San Francisco,California,West,Corporate,Technology,Phones,TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,19.8,1.7325,Yes
CA-2016-168921,AG-10495,Los Angeles,California,West,Corporate,Office Supplies,Binders,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,6.03,Yes
CA-2015-107678,JK-16090,Louisville,Kentucky,South,Consumer,Furniture,Chairs,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,191.96,51.8292,Yes
CA-2015-107678,JK-16090,Louisville,Kentucky,South,Consumer,Office Supplies,Binders,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",21.3,9.798,Yes
CA-2015-107678,JK-16090,Louisville,Kentucky,South,Consumer,Technology,Phones,TEC-PH-10002103,Jabra SPEAK 410,469.95,131.586,Yes
CA-2015-107678,JK-16090,Louisville,Kentucky,South,Consumer,Furniture,Furnishings,FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",209.88,35.6796,Yes
CA-2016-105081,JE-15715,Seattle,Washington,West,Consumer,Furniture,Chairs,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,698.352,52.3764,Yes
CA-2016-105081,JE-15715,Seattle,Washington,West,Consumer,Furniture,Tables,FUR-TA-10001307,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1747.25,629.01,Yes
CA-2016-166275,SS-20590,San Francisco,California,West,Consumer,Technology,Accessories,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,199.99,85.9957,Yes
CA-2014-108609,AJ-10780,Lorain,Ohio,East,Corporate,Furniture,Tables,FUR-TA-10003954,Hon 94000 Series Round Tables,1421.664,-734.5264,Yes
CA-2016-124527,IM-15055,Roseville,California,West,Consumer,Office Supplies,Binders,OFF-BI-10004967,Round Ring Binders,8.32,2.808,Yes
CA-2017-128965,PS-18760,Los Angeles,California,West,Consumer,Office Supplies,Paper,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",28.14,13.5072,Yes
CA-2017-128965,PS-18760,Los Angeles,California,West,Consumer,Office Supplies,Labels,OFF-LA-10001404,Avery 517,7.38,3.4686,Yes
CA-2017-128965,PS-18760,Los Angeles,California,West,Consumer,Office Supplies,Fasteners,OFF-FA-10001561,Stockwell Push Pins,10.9,3.597,Yes
CA-2017-128965,PS-18760,Los Angeles,California,West,Consumer,Technology,Accessories,TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,274.89,46.7313,Yes
CA-2017-128965,PS-18760,Los Angeles,California,West,Consumer,Office Supplies,Labels,OFF-LA-10003190,Avery 474,23.04,11.2896,Yes
CA-2017-128965,PS-18760,Los Angeles,California,West,Consumer,Furniture,Chairs,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,-19.1058,Yes
CA-2017-153822,AB-10105,Phoenix,Arizona,West,Consumer,Office Supplies,Storage,OFF-ST-10000321,Akro Stacking Bins,12.624,-2.5248,Yes
CA-2017-153822,AB-10105,Phoenix,Arizona,West,Consumer,Technology,Accessories,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,4.4792,Yes
CA-2017-153822,AB-10105,Phoenix,Arizona,West,Consumer,Technology,Phones,TEC-PH-10002415,Polycom VoiceStation 500 Conference phone,471.92,29.495,Yes
CA-2017-153822,AB-10105,Phoenix,Arizona,West,Consumer,Office Supplies,Binders,OFF-BI-10001460,Plastic Binding Combs,18.18,-13.938,Yes
CA-2015-112144,CY-12745,Gilbert,Arizona,West,Corporate,Office Supplies,Labels,OFF-LA-10000443,Avery 501,5.904,1.9926,Yes
CA-2015-112144,CY-12745,Gilbert,Arizona,West,Corporate,Furniture,Furnishings,FUR-FU-10004306,Electrix Halogen Magnifier Lamp,621.76,46.632,Yes
CA-2016-165330,WB-21850,Anaheim,California,West,Consumer,Office Supplies,Binders,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,209.6,68.12,Yes
CA-2016-165330,WB-21850,Anaheim,California,West,Consumer,Office Supplies,Art,OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,6.0632,Yes
CA-2016-165330,WB-21850,Anaheim,California,West,Consumer,Office Supplies,Paper,OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,13.941,Yes
CA-2016-165330,WB-21850,Anaheim,California,West,Consumer,Technology,Accessories,TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,119.96,25.1916,Yes
CA-2016-165330,WB-21850,Anaheim,California,West,Consumer,Furniture,Chairs,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",363.92,-31.843,Yes
CA-2016-165330,WB-21850,Anaheim,California,West,Consumer,Office Supplies,Binders,OFF-BI-10002824,Recycled Easel Ring Binders,35.808,11.19,Yes
CA-2016-165330,WB-21850,Anaheim,California,West,Consumer,Office Supplies,Binders,OFF-BI-10004001,GBC Recycled VeloBinder Covers,122.688,39.8736,Yes
CA-2016-165330,WB-21850,Anaheim,California,West,Consumer,Furniture,Tables,FUR-TA-10004619,Hon Non-Folding Utility Tables,892.136,111.517,Yes
CA-2016-165330,WB-21850,Anaheim,California,West,Consumer,Office Supplies,Storage,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,50.22,2.0088,Yes
CA-2016-165330,WB-21850,Anaheim,California,West,Consumer,Office Supplies,Appliances,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,83.42,24.1918,Yes
CA-2016-165330,WB-21850,Anaheim,California,West,Consumer,Office Supplies,Binders,OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",5.872,2.1286,Yes
CA-2016-106950,JE-15715,Charlotte,North Carolina,South,Consumer,Office Supplies,Binders,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,22.911,-17.5651,Yes
CA-2016-106950,JE-15715,Charlotte,North Carolina,South,Consumer,Office Supplies,Appliances,OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,309.456,34.8138,Yes
CA-2016-106950,JE-15715,Charlotte,North Carolina,South,Consumer,Office Supplies,Art,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,19.456,3.4048,Yes
CA-2016-106950,JE-15715,Charlotte,North Carolina,South,Consumer,Furniture,Tables,FUR-TA-10001768,Hon Racetrack Conference Tables,472.518,-149.6307,Yes
CA-2016-106950,JE-15715,Charlotte,North Carolina,South,Consumer,Technology,Accessories,TEC-AC-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,1012.68,303.804,Yes
CA-2016-106950,JE-15715,Charlotte,North Carolina,South,Consumer,Office Supplies,Binders,OFF-BI-10003166,GBC Plasticlear Binding Covers,17.22,-12.628,Yes
CA-2017-118122,GG-14650,Seattle,Washington,West,Corporate,Office Supplies,Binders,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,4.5188,Yes
US-2015-136749,LH-16900,Columbus,Georgia,South,Consumer,Furniture,Furnishings,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,275.88,46.8996,Yes
US-2015-136749,LH-16900,Columbus,Georgia,South,Consumer,Office Supplies,Binders,OFF-BI-10004492,Tuf-Vin Binders,157.9,74.213,Yes
CA-2017-150609,NZ-18565,Los Angeles,California,West,Home Office,Office Supplies,Binders,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,23.24,7.553,Yes
CA-2014-116785,MH-17290,Los Angeles,California,West,Home Office,Office Supplies,Art,OFF-AR-10003504,Newell 347,21.4,6.206,Yes
CA-2014-116785,MH-17290,Los Angeles,California,West,Home Office,Office Supplies,Labels,OFF-LA-10000305,Avery 495,12.6,5.796,Yes
CA-2017-137414,CM-12115,San Francisco,California,West,Consumer,Furniture,Furnishings,FUR-FU-10001424,Dax Clear Box Frame,17.46,5.9364,Yes
CA-2017-137414,CM-12115,San Francisco,California,West,Consumer,Technology,Machines,TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,32.3015,Yes
US-2016-119046,EH-13765,Seattle,Washington,West,Corporate,Office Supplies,Paper,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,30.18,13.8828,Yes
US-2016-119046,EH-13765,Seattle,Washington,West,Corporate,Office Supplies,Binders,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.648,18.7224,Yes
US-2016-119046,EH-13765,Seattle,Washington,West,Corporate,Office Supplies,Binders,OFF-BI-10000138,Acco Translucent Poly Ring Binders,11.232,3.9312,Yes
CA-2017-154949,MC-17275,Camarillo,California,West,Consumer,Office Supplies,Labels,OFF-LA-10002034,Avery 478,14.73,7.2177,Yes
CA-2015-150770,LC-16870,San Francisco,California,West,Consumer,Office Supplies,Art,OFF-AR-10001246,Newell 317,8.82,2.5578,Yes
CA-2015-150770,LC-16870,San Francisco,California,West,Consumer,Office Supplies,Binders,OFF-BI-10002026,Ibico Recycled Linen-Style Covers,62.496,21.8736,Yes
CA-2015-150770,LC-16870,San Francisco,California,West,Consumer,Technology,Accessories,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,339.96,122.3856,Yes
CA-2015-150770,LC-16870,San Francisco,California,West,Consumer,Office Supplies,Binders,OFF-BI-10001575,GBC Linen Binding Covers,49.568,17.3488,Yes
CA-2017-136651,JF-15355,Pasadena,California,West,Consumer,Furniture,Furnishings,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,26.544,Yes
CA-2017-136651,JF-15355,Pasadena,California,West,Consumer,Office Supplies,Binders,OFF-BI-10003638,GBC Durable Plastic Covers,92.88,30.186,Yes
CA-2017-136651,JF-15355,Pasadena,California,West,Consumer,Furniture,Furnishings,FUR-FU-10004864,Eldon 500 Class Desk Accessories,24.14,7.9662,Yes
US-2017-151127,RL-19615,Los Angeles,California,West,Consumer,Office Supplies,Art,OFF-AR-10002445,SANFORD Major Accent Highlighters,49.56,18.8328,Yes
CA-2016-133368,AG-10675,Concord,North Carolina,South,Consumer,Office Supplies,Paper,OFF-PA-10004039,Xerox 1882,89.568,32.4684,Yes
CA-2016-133368,AG-10675,Concord,North Carolina,South,Consumer,Furniture,Furnishings,FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.776,31.5776,Yes
US-2014-164763,MH-17440,Jackson,Mississippi,South,Corporate,Office Supplies,Binders,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,5.3721,Yes
US-2014-164763,MH-17440,Jackson,Mississippi,South,Corporate,Office Supplies,Binders,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,14.9156,Yes
US-2014-164763,MH-17440,Jackson,Mississippi,South,Corporate,Office Supplies,Paper,OFF-PA-10003349,Xerox 1957,12.96,6.3504,Yes
US-2014-164763,MH-17440,Jackson,Mississippi,South,Corporate,Office Supplies,Paper,OFF-PA-10003063,EcoTones Memo Sheets,16,7.68,Yes
US-2014-164763,MH-17440,Jackson,Mississippi,South,Corporate,Office Supplies,Appliances,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,32.67,8.4942,Yes
US-2015-136987,AR-10540,Los Angeles,California,West,Consumer,Technology,Copiers,TEC-CO-10001943,Canon PC-428 Personal Copier,639.968,215.9892,Yes
US-2015-136987,AR-10540,Los Angeles,California,West,Consumer,Office Supplies,Paper,OFF-PA-10003127,Easy-staple paper,52.76,24.2696,Yes
CA-2016-138282,AH-10690,Los Angeles,California,West,Corporate,Office Supplies,Appliances,OFF-AP-10001366,Staple holder,87.84,23.7168,Yes
CA-2017-157196,AA-10645,San Diego,California,West,Consumer,Office Supplies,Paper,OFF-PA-10003172,Xerox 1996,12.96,6.2208,Yes
CA-2014-134726,SW-20755,Seattle,Washington,West,Corporate,Technology,Accessories,TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,15.0984,Yes
CA-2014-134726,SW-20755,Seattle,Washington,West,Corporate,Technology,Phones,TEC-PH-10001750,Samsung Rugby III,52.792,4.6193,Yes
US-2016-157490,LB-16795,Pueblo,Colorado,West,Home Office,Technology,Machines,TEC-MA-10001695,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,-938.28,Yes
US-2016-157490,LB-16795,Pueblo,Colorado,West,Home Office,Office Supplies,Binders,OFF-BI-10002824,Recycled Easel Ring Binders,17.904,-14.92,Yes
US-2016-157490,LB-16795,Pueblo,Colorado,West,Home Office,Office Supplies,Binders,OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11.976,-9.1816,Yes
US-2016-157490,LB-16795,Pueblo,Colorado,West,Home Office,Technology,Accessories,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96,0.8495,Yes
CA-2016-118899,MC-17275,Seattle,Washington,West,Consumer,Furniture,Chairs,FUR-CH-10004754,"Global Stack Chair with Arms, Black",167.888,14.6902,Yes
CA-2015-149636,SP-20620,Colorado Springs,Colorado,West,Corporate,Office Supplies,Paper,OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,9.25,Yes
CA-2015-149636,SP-20620,Colorado Springs,Colorado,West,Corporate,Office Supplies,Binders,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.938,-1.3566,Yes
CA-2017-156391,SL-20155,Salem,Oregon,West,Home Office,Office Supplies,Art,OFF-AR-10003251,Prang Drawing Pencil Set,2.224,0.556,Yes
US-2017-123834,GM-14500,Pharr,Texas,Central,Consumer,Furniture,Tables,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,124.404,-21.3264,Yes
CA-2017-166093,RW-19540,Brentwood,California,West,Corporate,Office Supplies,Envelopes,OFF-EN-10003134,Staple envelope,23.36,11.68,Yes
CA-2017-166093,RW-19540,Brentwood,California,West,Corporate,Technology,Phones,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,8.997,Yes
CA-2017-166093,RW-19540,Brentwood,California,West,Corporate,Office Supplies,Paper,OFF-PA-10003893,Xerox 1962,8.56,3.852,Yes
CA-2017-166093,RW-19540,Brentwood,California,West,Corporate,Office Supplies,Binders,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92,4.872,Yes
CA-2017-166093,RW-19540,Brentwood,California,West,Corporate,Office Supplies,Appliances,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,654.7554,Yes
CA-2017-166093,RW-19540,Brentwood,California,West,Corporate,Office Supplies,Storage,OFF-ST-10001496,Standard Rollaway File with Lock,540.57,140.5482,Yes
CA-2017-166093,RW-19540,Brentwood,California,West,Corporate,Office Supplies,Binders,OFF-BI-10004230,GBC Recycled Grain Textured Covers,221.056,77.3696,Yes
CA-2017-134194,GA-14725,Dallas,Texas,Central,Consumer,Office Supplies,Binders,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,39.582,-59.373,Yes
CA-2017-134194,GA-14725,Dallas,Texas,Central,Consumer,Office Supplies,Supplies,OFF-SU-10000946,Staple remover,44.688,5.0274,Yes
CA-2017-134194,GA-14725,Dallas,Texas,Central,Consumer,Office Supplies,Art,OFF-AR-10001615,Newell 34,31.744,2.3808,Yes
