Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode
8533,CA-2016-156748,2016-11-30,2016-12-06,Standard Class
8534,CA-2016-156748,2016-11-30,2016-12-06,Standard Class
8535,CA-2015-169677,2015-01-13,2015-01-15,Second Class
8536,US-2014-163146,2014-05-16,2014-05-20,Standard Class
8537,CA-2015-157343,2015-06-07,2015-06-11,Standard Class
8538,CA-2015-157343,2015-06-07,2015-06-11,Standard Class
8539,CA-2015-157343,2015-06-07,2015-06-11,Standard Class
8540,CA-2017-147354,2017-03-09,2017-03-13,Standard Class
8541,CA-2017-147354,2017-03-09,2017-03-13,Standard Class
8542,CA-2015-157287,2015-12-22,2015-12-23,First Class
8543,CA-2015-157287,2015-12-22,2015-12-23,First Class
8544,CA-2014-137575,2014-08-06,2014-08-11,Standard Class
8545,CA-2016-119074,2016-03-27,2016-03-31,Standard Class
8546,CA-2016-119074,2016-03-27,2016-03-31,Standard Class
8547,CA-2016-119074,2016-03-27,2016-03-31,Standard Class
8548,CA-2015-149566,2015-12-05,2015-12-10,Standard Class
8549,CA-2015-149566,2015-12-05,2015-12-10,Standard Class
8550,CA-2015-126186,2015-09-11,2015-09-12,First Class
8551,CA-2015-121132,2015-07-17,2015-07-24,Standard Class
8552,CA-2015-121132,2015-07-17,2015-07-24,Standard Class
8553,CA-2014-140473,2014-05-30,2014-06-03,Standard Class
8554,US-2017-102904,2017-11-13,2017-11-20,Standard Class
8555,CA-2016-102092,2016-12-09,2016-12-11,First Class
8556,CA-2015-117884,2015-03-22,2015-03-22,Same Day
8557,CA-2015-117884,2015-03-22,2015-03-22,Same Day
8558,CA-2016-132829,2016-12-23,2016-12-26,Second Class
8559,CA-2016-132829,2016-12-23,2016-12-26,Second Class
8560,CA-2016-132829,2016-12-23,2016-12-26,Second Class
8561,CA-2016-132829,2016-12-23,2016-12-26,Second Class
8562,CA-2016-132829,2016-12-23,2016-12-26,Second Class
8563,CA-2016-123540,2016-04-02,2016-04-06,Second Class
8564,US-2017-108315,2017-04-30,2017-05-04,Standard Class
8565,US-2017-108315,2017-04-30,2017-05-04,Standard Class
8566,CA-2016-134110,2016-11-17,2016-11-18,First Class
8567,CA-2016-134110,2016-11-17,2016-11-18,First Class
8568,US-2016-136581,2016-11-10,2016-11-12,First Class
8569,CA-2016-162390,2016-12-06,2016-12-12,Standard Class
8570,CA-2016-162390,2016-12-06,2016-12-12,Standard Class
8571,CA-2016-162390,2016-12-06,2016-12-12,Standard Class
8572,CA-2016-162222,2016-04-03,2016-04-03,Same Day
8573,CA-2014-121629,2014-11-28,2014-12-02,Standard Class
8574,CA-2015-164623,2015-10-20,2015-10-22,First Class
8575,CA-2014-159849,2014-09-19,2014-09-19,Same Day
8576,CA-2017-101273,2017-08-27,2017-08-30,Second Class
8577,CA-2017-106747,2017-07-03,2017-07-04,First Class
8578,CA-2017-146164,2017-12-22,2017-12-26,Standard Class
8579,CA-2017-146164,2017-12-22,2017-12-26,Standard Class
8580,CA-2016-111605,2016-12-27,2017-01-02,Standard Class
8581,CA-2014-130673,2014-05-20,2014-05-22,Second Class
8582,CA-2014-130673,2014-05-20,2014-05-22,Second Class
8583,CA-2014-130673,2014-05-20,2014-05-22,Second Class
8584,CA-2014-130673,2014-05-20,2014-05-22,Second Class
8585,CA-2014-104808,2014-02-04,2014-02-08,Second Class
8586,US-2017-132927,2017-12-09,2017-12-15,Standard Class
8587,CA-2017-162015,2017-07-11,2017-07-18,Standard Class
8588,CA-2017-162015,2017-07-11,2017-07-18,Standard Class
8589,CA-2015-138492,2015-05-15,2015-05-22,Standard Class
8590,CA-2017-145338,2017-01-29,2017-02-01,First Class
8591,CA-2017-126676,2017-09-29,2017-10-01,First Class
8592,CA-2017-101700,2017-04-23,2017-04-26,First Class
8593,CA-2017-101700,2017-04-23,2017-04-26,First Class
8594,CA-2017-159667,2017-11-09,2017-11-13,Standard Class
8595,CA-2017-159667,2017-11-09,2017-11-13,Standard Class
8596,CA-2014-111934,2014-05-05,2014-05-07,First Class
8597,CA-2014-111934,2014-05-05,2014-05-07,First Class
8598,US-2016-117387,2016-10-27,2016-10-31,Standard Class
8599,CA-2014-141110,2014-11-26,2014-12-01,Standard Class
8600,CA-2014-141110,2014-11-26,2014-12-01,Standard Class
8601,CA-2014-141110,2014-11-26,2014-12-01,Standard Class
8602,CA-2014-141110,2014-11-26,2014-12-01,Standard Class
8603,US-2014-133949,2014-12-31,2014-12-31,Same Day
8604,US-2016-116365,2016-01-03,2016-01-08,Standard Class
8605,US-2016-116365,2016-01-03,2016-01-08,Standard Class
8606,US-2016-116365,2016-01-03,2016-01-08,Standard Class
8607,CA-2017-162936,2017-08-18,2017-08-22,Standard Class
8608,CA-2014-151946,2014-06-04,2014-06-09,Standard Class
8609,CA-2014-151946,2014-06-04,2014-06-09,Standard Class
8610,CA-2014-151946,2014-06-04,2014-06-09,Standard Class
8611,CA-2014-151946,2014-06-04,2014-06-09,Standard Class
8612,CA-2017-123624,2017-11-13,2017-11-17,Second Class
8613,CA-2016-146437,2016-01-28,2016-02-01,Second Class
8614,CA-2016-138233,2016-11-09,2016-11-14,Standard Class
8615,CA-2016-165918,2016-09-10,2016-09-14,Standard Class
8616,CA-2016-165918,2016-09-10,2016-09-14,Standard Class
8617,CA-2016-165918,2016-09-10,2016-09-14,Standard Class
8618,CA-2016-165918,2016-09-10,2016-09-14,Standard Class
8619,CA-2017-117513,2017-03-03,2017-03-08,Standard Class
8620,CA-2017-132437,2017-09-08,2017-09-13,Second Class
8621,US-2017-119319,2017-11-06,2017-11-09,Second Class
8622,CA-2017-104318,2017-05-13,2017-05-18,Standard Class
8623,US-2016-114230,2016-11-27,2016-12-01,Standard Class
8624,CA-2015-136147,2015-11-13,2015-11-18,Standard Class
8625,CA-2015-136147,2015-11-13,2015-11-18,Standard Class
8626,CA-2015-156118,2015-12-08,2015-12-12,Standard Class
8627,CA-2015-164084,2015-09-07,2015-09-12,Standard Class
8628,CA-2015-164084,2015-09-07,2015-09-12,Standard Class
8629,CA-2015-164084,2015-09-07,2015-09-12,Standard Class
8630,CA-2015-164084,2015-09-07,2015-09-12,Standard Class
8631,CA-2015-164084,2015-09-07,2015-09-12,Standard Class
8632,CA-2016-107783,2016-07-28,2016-07-29,First Class
8633,CA-2016-107783,2016-07-28,2016-07-29,First Class
8634,CA-2016-107783,2016-07-28,2016-07-29,First Class
8635,CA-2017-159793,2017-08-25,2017-08-29,Standard Class
8636,CA-2014-160094,2014-04-30,2014-05-02,First Class
8637,CA-2014-160094,2014-04-30,2014-05-02,First Class
8638,CA-2017-151281,2017-04-27,2017-05-02,Standard Class
8639,CA-2017-118346,2017-07-23,2017-07-24,First Class
8640,CA-2014-129819,2014-12-13,2014-12-15,Second Class
8641,US-2017-148551,2017-01-12,2017-01-16,Standard Class
8642,CA-2017-147767,2017-12-02,2017-12-02,Same Day
8643,CA-2015-108259,2015-11-08,2015-11-15,Standard Class
8644,CA-2015-108259,2015-11-08,2015-11-15,Standard Class
8645,CA-2015-108259,2015-11-08,2015-11-15,Standard Class
8646,CA-2015-108259,2015-11-08,2015-11-15,Standard Class
8647,CA-2016-113341,2016-11-25,2016-11-29,Standard Class
8648,US-2015-131842,2015-12-05,2015-12-08,First Class
8649,CA-2016-164574,2016-07-29,2016-08-03,Standard Class
8650,CA-2016-164574,2016-07-29,2016-08-03,Standard Class
8651,CA-2014-142769,2014-09-13,2014-09-13,Same Day
8652,CA-2014-142769,2014-09-13,2014-09-13,Same Day
8653,CA-2014-142769,2014-09-13,2014-09-13,Same Day
8654,CA-2014-142769,2014-09-13,2014-09-13,Same Day
8655,CA-2014-142769,2014-09-13,2014-09-13,Same Day
8656,CA-2014-142769,2014-09-13,2014-09-13,Same Day
8657,CA-2014-142769,2014-09-13,2014-09-13,Same Day
8658,CA-2014-142769,2014-09-13,2014-09-13,Same Day
8659,CA-2016-168361,2016-06-21,2016-06-25,Standard Class
8660,CA-2016-153185,2016-09-03,2016-09-08,Standard Class
8661,CA-2017-124765,2017-11-25,2017-11-30,Standard Class
8662,CA-2015-131856,2015-05-12,2015-05-17,Standard Class
8663,CA-2015-131856,2015-05-12,2015-05-17,Standard Class
8664,CA-2015-131856,2015-05-12,2015-05-17,Standard Class
8665,CA-2017-126634,2017-03-30,2017-04-01,Second Class
8666,CA-2016-118500,2016-11-17,2016-11-18,First Class
8667,CA-2016-163951,2016-12-30,2017-01-02,First Class
8668,CA-2016-149916,2016-12-22,2016-12-24,Second Class
8669,CA-2016-149916,2016-12-22,2016-12-24,Second Class
8670,CA-2015-158918,2015-12-20,2015-12-25,Second Class
8671,US-2014-159611,2014-12-27,2015-01-01,Second Class
8672,US-2014-159611,2014-12-27,2015-01-01,Second Class
8673,CA-2017-163265,2017-02-16,2017-02-21,Standard Class
8674,CA-2017-163265,2017-02-16,2017-02-21,Standard Class
8675,CA-2017-163265,2017-02-16,2017-02-21,Standard Class
8676,CA-2017-163265,2017-02-16,2017-02-21,Standard Class
8677,CA-2017-163265,2017-02-16,2017-02-21,Standard Class
8678,CA-2017-141705,2017-10-24,2017-10-26,First Class
8679,CA-2016-112739,2016-09-02,2016-09-07,Second Class
8680,CA-2016-112739,2016-09-02,2016-09-07,Second Class
8681,CA-2016-143805,2016-12-01,2016-12-03,Second Class
8682,CA-2016-143805,2016-12-01,2016-12-03,Second Class
8683,CA-2014-133634,2014-11-05,2014-11-10,Standard Class
8684,CA-2017-101665,2017-11-25,2017-12-01,Standard Class
8685,CA-2016-155446,2016-12-16,2016-12-23,Standard Class
8686,CA-2017-137323,2017-11-14,2017-11-18,Second Class
8687,CA-2016-144015,2016-06-26,2016-06-26,Same Day
8688,CA-2016-144015,2016-06-26,2016-06-26,Same Day
8689,CA-2016-144015,2016-06-26,2016-06-26,Same Day
8690,CA-2014-101427,2014-12-26,2014-12-30,Standard Class
8691,CA-2016-136770,2016-08-14,2016-08-18,Standard Class
8692,CA-2016-136770,2016-08-14,2016-08-18,Standard Class
8693,CA-2016-136770,2016-08-14,2016-08-18,Standard Class
8694,CA-2016-118311,2016-10-24,2016-10-28,Standard Class
8695,US-2014-112795,2014-08-23,2014-08-28,Second Class
8696,CA-2017-127096,2017-09-15,2017-09-17,Second Class
8697,CA-2017-119284,2017-06-15,2017-06-20,Standard Class
8698,CA-2017-119284,2017-06-15,2017-06-20,Standard Class
8699,CA-2017-119284,2017-06-15,2017-06-20,Standard Class
8700,CA-2017-119284,2017-06-15,2017-06-20,Standard Class
8701,CA-2017-119284,2017-06-15,2017-06-20,Standard Class
8702,CA-2017-119284,2017-06-15,2017-06-20,Standard Class
8703,CA-2017-119284,2017-06-15,2017-06-20,Standard Class
8704,CA-2015-133494,2015-03-01,2015-03-05,Standard Class
8705,CA-2016-111318,2016-07-23,2016-07-26,First Class
8706,US-2014-132745,2014-10-01,2014-10-05,Standard Class
8707,CA-2014-146815,2014-09-08,2014-09-13,Standard Class
8708,CA-2014-146815,2014-09-08,2014-09-13,Standard Class
8709,CA-2014-119144,2014-11-16,2014-11-18,First Class
8710,CA-2014-119144,2014-11-16,2014-11-18,First Class
8711,CA-2014-119144,2014-11-16,2014-11-18,First Class
8712,CA-2014-105648,2014-03-03,2014-03-07,Standard Class
8713,US-2015-145422,2015-12-03,2015-12-07,Standard Class
8714,CA-2017-136623,2017-07-11,2017-07-16,Standard Class
8715,CA-2017-136623,2017-07-11,2017-07-16,Standard Class
8716,CA-2017-121678,2017-11-16,2017-11-20,Second Class
8717,CA-2016-120824,2016-06-12,2016-06-16,Second Class
8718,CA-2016-120824,2016-06-12,2016-06-16,Second Class
8719,CA-2016-120824,2016-06-12,2016-06-16,Second Class
8720,CA-2016-120824,2016-06-12,2016-06-16,Second Class
8721,CA-2016-120824,2016-06-12,2016-06-16,Second Class
8722,CA-2016-120824,2016-06-12,2016-06-16,Second Class
8723,CA-2016-120824,2016-06-12,2016-06-16,Second Class
8724,US-2016-135209,2016-12-29,2016-12-31,Second Class
8725,US-2016-135209,2016-12-29,2016-12-31,Second Class
8726,CA-2017-148145,2017-03-18,2017-03-23,Standard Class
8727,CA-2015-103870,2015-12-27,2015-12-31,Standard Class
8728,CA-2015-103870,2015-12-27,2015-12-31,Standard Class
8729,CA-2015-103870,2015-12-27,2015-12-31,Standard Class
8730,CA-2015-103870,2015-12-27,2015-12-31,Standard Class
8731,CA-2015-103870,2015-12-27,2015-12-31,Standard Class
8732,CA-2015-111017,2015-07-31,2015-08-06,Standard Class
8733,CA-2017-116988,2017-06-27,2017-06-29,Second Class
8734,CA-2017-116988,2017-06-27,2017-06-29,Second Class
8735,CA-2017-116988,2017-06-27,2017-06-29,Second Class
8736,US-2014-169390,2014-02-07,2014-02-10,Second Class
8737,CA-2016-168774,2016-09-04,2016-09-09,Standard Class
8738,CA-2017-161592,2017-04-06,2017-04-10,Standard Class
8739,US-2017-131961,2017-12-08,2017-12-11,First Class
8740,US-2017-131961,2017-12-08,2017-12-11,First Class
8741,CA-2016-102498,2016-07-24,2016-07-25,First Class
8742,CA-2015-113222,2015-11-09,2015-11-09,Same Day
8743,US-2015-144771,2015-10-02,2015-10-04,First Class
8744,US-2015-144771,2015-10-02,2015-10-04,First Class
8745,CA-2015-162376,2015-11-22,2015-11-25,Second Class
8746,CA-2015-162376,2015-11-22,2015-11-25,Second Class
8747,CA-2017-128076,2017-02-02,2017-02-07,Standard Class
8748,CA-2017-128076,2017-02-02,2017-02-07,Standard Class
8749,CA-2017-128076,2017-02-02,2017-02-07,Standard Class
8750,US-2015-163825,2015-06-16,2015-06-19,First Class
8751,US-2015-163825,2015-06-16,2015-06-19,First Class
8752,CA-2016-105662,2016-05-05,2016-05-09,Standard Class
8753,CA-2016-105662,2016-05-05,2016-05-09,Standard Class
8754,CA-2017-152198,2017-09-09,2017-09-10,First Class
8755,CA-2017-152198,2017-09-09,2017-09-10,First Class
8756,CA-2017-152198,2017-09-09,2017-09-10,First Class
8757,CA-2016-114307,2016-07-22,2016-07-26,Standard Class
8758,CA-2016-114307,2016-07-22,2016-07-26,Standard Class
8759,CA-2016-114307,2016-07-22,2016-07-26,Standard Class
8760,CA-2016-114307,2016-07-22,2016-07-26,Standard Class
8761,CA-2016-159891,2016-01-31,2016-02-06,Standard Class
8762,CA-2016-159891,2016-01-31,2016-02-06,Standard Class
8763,CA-2016-112578,2016-12-29,2017-01-02,Standard Class
8764,CA-2016-112578,2016-12-29,2017-01-02,Standard Class
8765,CA-2015-107083,2015-11-21,2015-11-27,Standard Class
8766,CA-2015-107083,2015-11-21,2015-11-27,Standard Class
8767,CA-2015-107083,2015-11-21,2015-11-27,Standard Class
8768,CA-2015-107083,2015-11-21,2015-11-27,Standard Class
8769,CA-2015-151722,2015-10-05,2015-10-09,Standard Class
8770,CA-2016-151148,2016-09-12,2016-09-13,Same Day
8771,CA-2016-151148,2016-09-12,2016-09-13,Same Day
8772,CA-2017-115882,2017-09-14,2017-09-17,First Class
8773,CA-2017-115882,2017-09-14,2017-09-17,First Class
8774,CA-2015-132276,2015-02-23,2015-02-28,Standard Class
8775,CA-2015-132276,2015-02-23,2015-02-28,Standard Class
8776,CA-2016-163636,2016-12-05,2016-12-09,Second Class
8777,CA-2016-102813,2016-07-02,2016-07-03,First Class
8778,CA-2016-102813,2016-07-02,2016-07-03,First Class
8779,CA-2017-135377,2017-12-13,2017-12-18,Standard Class
8780,CA-2015-165813,2015-03-20,2015-03-22,Second Class
8781,CA-2015-133585,2015-03-01,2015-03-04,First Class
8782,CA-2015-133585,2015-03-01,2015-03-04,First Class
8783,CA-2016-116911,2016-09-15,2016-09-20,Standard Class
8784,CA-2016-116911,2016-09-15,2016-09-20,Standard Class
8785,US-2017-129224,2017-03-17,2017-03-23,Standard Class
8786,CA-2017-145765,2017-05-28,2017-06-02,Standard Class
8787,CA-2017-145765,2017-05-28,2017-06-02,Standard Class
8788,CA-2017-145765,2017-05-28,2017-06-02,Standard Class
8789,CA-2017-126914,2017-06-15,2017-06-19,Standard Class
8790,CA-2017-126914,2017-06-15,2017-06-19,Standard Class
8791,CA-2015-169572,2015-09-06,2015-09-12,Standard Class
8792,CA-2017-162075,2017-03-18,2017-03-24,Standard Class
8793,CA-2014-162992,2014-12-19,2014-12-21,First Class
8794,CA-2014-162992,2014-12-19,2014-12-21,First Class
8795,CA-2014-162992,2014-12-19,2014-12-21,First Class
8796,CA-2014-162992,2014-12-19,2014-12-21,First Class
8797,CA-2016-106397,2016-07-07,2016-07-13,Standard Class
8798,CA-2016-106397,2016-07-07,2016-07-13,Standard Class
8799,US-2016-150140,2016-04-06,2016-04-10,Standard Class
8800,CA-2014-116666,2014-05-08,2014-05-10,First Class
8801,CA-2017-148992,2017-11-23,2017-11-27,Standard Class
8802,CA-2016-140935,2016-11-10,2016-11-12,First Class
8803,CA-2016-140935,2016-11-10,2016-11-12,First Class
8804,CA-2014-157644,2014-12-31,2015-01-01,First Class
8805,CA-2014-157644,2014-12-31,2015-01-01,First Class
8806,US-2017-100398,2017-08-19,2017-08-23,Standard Class
8807,CA-2016-113082,2016-09-12,2016-09-16,Standard Class
8808,US-2017-110646,2017-10-26,2017-10-31,Standard Class
8809,US-2017-110646,2017-10-26,2017-10-31,Standard Class
8810,US-2017-110646,2017-10-26,2017-10-31,Standard Class
8811,CA-2017-120614,2017-05-30,2017-06-04,Standard Class
8812,US-2016-140172,2016-03-08,2016-03-13,Standard Class
8813,US-2016-140172,2016-03-08,2016-03-13,Standard Class
8814,CA-2015-127754,2015-07-26,2015-07-31,Standard Class
8815,CA-2015-144274,2015-11-23,2015-11-25,Second Class
8816,CA-2015-144274,2015-11-23,2015-11-25,Second Class
8817,CA-2015-144274,2015-11-23,2015-11-25,Second Class
8818,CA-2015-144274,2015-11-23,2015-11-25,Second Class
8819,CA-2015-144274,2015-11-23,2015-11-25,Second Class
8820,CA-2015-142930,2015-11-28,2015-12-02,Standard Class
8821,CA-2017-100622,2017-11-03,2017-11-07,Standard Class
8822,CA-2017-100622,2017-11-03,2017-11-07,Standard Class
8823,CA-2017-100622,2017-11-03,2017-11-07,Standard Class
8824,CA-2017-100622,2017-11-03,2017-11-07,Standard Class
8825,CA-2017-117156,2017-03-21,2017-03-23,Second Class
8826,CA-2015-115399,2015-12-19,2015-12-22,First Class
8827,US-2014-157847,2014-04-02,2014-04-06,Second Class
8828,US-2014-157847,2014-04-02,2014-04-06,Second Class
8829,CA-2015-115168,2015-06-05,2015-06-09,Standard Class
8830,CA-2014-109680,2014-10-06,2014-10-09,First Class
8831,CA-2016-167983,2016-08-21,2016-08-24,Second Class
8832,CA-2015-145324,2015-11-15,2015-11-19,Standard Class
8833,CA-2015-153423,2015-06-22,2015-06-27,Standard Class
8834,US-2017-132675,2017-09-24,2017-09-28,Standard Class
8835,US-2017-132675,2017-09-24,2017-09-28,Standard Class
8836,US-2017-132675,2017-09-24,2017-09-28,Standard Class
8837,US-2017-132675,2017-09-24,2017-09-28,Standard Class
8838,US-2017-132675,2017-09-24,2017-09-28,Standard Class
8839,CA-2014-153808,2014-04-06,2014-04-10,Second Class
8840,CA-2014-153808,2014-04-06,2014-04-10,Second Class
8841,CA-2014-153808,2014-04-06,2014-04-10,Second Class
8842,US-2016-112396,2016-02-09,2016-02-13,Standard Class
8843,US-2016-112396,2016-02-09,2016-02-13,Standard Class
8844,CA-2014-141173,2014-11-18,2014-11-20,Second Class
8845,CA-2017-156664,2017-12-18,2017-12-23,Standard Class
8846,CA-2017-156664,2017-12-18,2017-12-23,Standard Class
8847,CA-2017-156664,2017-12-18,2017-12-23,Standard Class
8848,CA-2017-156664,2017-12-18,2017-12-23,Standard Class
8849,CA-2015-140718,2015-07-02,2015-07-04,First Class
8850,CA-2015-140718,2015-07-02,2015-07-04,First Class
8851,CA-2015-140718,2015-07-02,2015-07-04,First Class
8852,CA-2015-140718,2015-07-02,2015-07-04,First Class
8853,CA-2014-119977,2014-10-08,2014-10-13,Second Class
8854,US-2015-115343,2015-09-22,2015-09-25,First Class
8855,US-2015-115343,2015-09-22,2015-09-25,First Class
8856,CA-2017-163671,2017-12-24,2017-12-30,Standard Class
8857,CA-2017-135909,2017-10-13,2017-10-20,Standard Class
8858,CA-2017-135909,2017-10-13,2017-10-20,Standard Class
8859,CA-2017-135909,2017-10-13,2017-10-20,Standard Class
8860,US-2017-114356,2017-08-20,2017-08-26,Standard Class
8861,CA-2015-125934,2015-09-11,2015-09-18,Standard Class
8862,CA-2015-125934,2015-09-11,2015-09-18,Standard Class
8863,CA-2015-125934,2015-09-11,2015-09-18,Standard Class
8864,CA-2015-125934,2015-09-11,2015-09-18,Standard Class
8865,CA-2015-125934,2015-09-11,2015-09-18,Standard Class
8866,CA-2015-158148,2015-12-20,2015-12-26,Standard Class
8867,CA-2014-120411,2014-09-20,2014-09-23,First Class
8868,CA-2014-120411,2014-09-20,2014-09-23,First Class
8869,CA-2016-158260,2016-11-04,2016-11-08,Standard Class
8870,CA-2017-101805,2017-12-01,2017-12-06,Standard Class
8871,CA-2017-101805,2017-12-01,2017-12-06,Standard Class
8872,CA-2017-101805,2017-12-01,2017-12-06,Standard Class
8873,US-2014-105137,2014-10-10,2014-10-10,Same Day
8874,US-2014-105137,2014-10-10,2014-10-10,Same Day
8875,CA-2017-142489,2017-11-14,2017-11-16,Second Class
8876,US-2016-141264,2016-08-13,2016-08-19,Standard Class
8877,US-2016-141264,2016-08-13,2016-08-19,Standard Class
8878,CA-2017-126928,2017-09-17,2017-09-23,Standard Class
8879,CA-2017-126928,2017-09-17,2017-09-23,Standard Class
8880,US-2015-107944,2015-03-23,2015-03-25,First Class
8881,US-2015-107944,2015-03-23,2015-03-25,First Class
8882,CA-2016-135594,2016-06-30,2016-07-03,Second Class
8883,US-2017-115252,2017-10-20,2017-10-25,Standard Class
8884,US-2017-115252,2017-10-20,2017-10-25,Standard Class
8885,CA-2014-107398,2014-08-25,2014-08-30,Standard Class
8886,CA-2014-107398,2014-08-25,2014-08-30,Standard Class
8887,CA-2014-107398,2014-08-25,2014-08-30,Standard Class
8888,CA-2014-169642,2014-07-27,2014-07-30,Second Class
8889,CA-2017-103968,2017-12-01,2017-12-07,Standard Class
8890,CA-2016-147256,2016-10-17,2016-10-21,Second Class
8891,CA-2016-147256,2016-10-17,2016-10-21,Second Class
8892,CA-2016-162159,2016-09-16,2016-09-18,First Class
8893,CA-2015-111038,2015-12-01,2015-12-06,Standard Class
8894,CA-2014-124723,2014-08-05,2014-08-12,Standard Class
8895,CA-2016-167241,2016-08-15,2016-08-22,Standard Class
8896,CA-2016-167241,2016-08-15,2016-08-22,Standard Class
8897,CA-2016-167241,2016-08-15,2016-08-22,Standard Class
8898,CA-2016-167241,2016-08-15,2016-08-22,Standard Class
8899,CA-2015-163237,2015-08-07,2015-08-09,Second Class
8900,CA-2015-163237,2015-08-07,2015-08-09,Second Class
8901,CA-2016-150483,2016-05-31,2016-06-04,Standard Class
8902,CA-2016-150483,2016-05-31,2016-06-04,Standard Class
8903,CA-2016-150483,2016-05-31,2016-06-04,Standard Class
8904,CA-2016-150483,2016-05-31,2016-06-04,Standard Class
8905,US-2016-126431,2016-07-01,2016-07-01,Same Day
8906,US-2016-126431,2016-07-01,2016-07-01,Same Day
8907,US-2016-126431,2016-07-01,2016-07-01,Same Day
8908,CA-2016-139934,2016-12-18,2016-12-20,First Class
8909,CA-2015-109603,2015-01-26,2015-02-01,Standard Class
8910,CA-2017-160661,2017-10-28,2017-11-01,Standard Class
8911,CA-2017-102610,2017-11-04,2017-11-08,Standard Class
8912,CA-2017-102610,2017-11-04,2017-11-08,Standard Class
8913,CA-2017-102610,2017-11-04,2017-11-08,Standard Class
8914,CA-2017-102610,2017-11-04,2017-11-08,Standard Class
8915,US-2016-144057,2016-05-09,2016-05-13,Standard Class
8916,US-2016-144057,2016-05-09,2016-05-13,Standard Class
8917,US-2016-144057,2016-05-09,2016-05-13,Standard Class
8918,US-2016-144057,2016-05-09,2016-05-13,Standard Class
8919,US-2016-144057,2016-05-09,2016-05-13,Standard Class
8920,CA-2014-160276,2014-04-02,2014-04-08,Standard Class
8921,CA-2014-132983,2014-04-28,2014-05-03,Standard Class
8922,CA-2016-145709,2016-10-04,2016-10-08,Standard Class
8923,CA-2016-145709,2016-10-04,2016-10-08,Standard Class
8924,CA-2017-133928,2017-06-11,2017-06-17,Standard Class
8925,CA-2016-168032,2016-01-30,2016-02-03,Standard Class
8926,CA-2016-168032,2016-01-30,2016-02-03,Standard Class
8927,CA-2016-168032,2016-01-30,2016-02-03,Standard Class
8928,CA-2015-143616,2015-09-27,2015-09-29,Second Class
8929,US-2015-168704,2015-04-13,2015-04-17,Standard Class
8930,US-2015-168704,2015-04-13,2015-04-17,Standard Class
8931,US-2015-168704,2015-04-13,2015-04-17,Standard Class
8932,CA-2017-143252,2017-12-18,2017-12-24,Standard Class
8933,CA-2017-143252,2017-12-18,2017-12-24,Standard Class
8934,CA-2016-102134,2016-03-14,2016-03-19,Standard Class
8935,CA-2017-130036,2017-08-27,2017-08-27,Same Day
8936,CA-2017-130036,2017-08-27,2017-08-27,Same Day
8937,CA-2015-134117,2015-12-17,2015-12-19,Second Class
8938,CA-2015-134117,2015-12-17,2015-12-19,Second Class
8939,CA-2015-134117,2015-12-17,2015-12-19,Second Class
8940,CA-2015-134117,2015-12-17,2015-12-19,Second Class
8941,CA-2014-130918,2014-08-22,2014-08-24,Second Class
8942,CA-2016-159023,2016-11-03,2016-11-05,First Class
8943,CA-2016-159023,2016-11-03,2016-11-05,First Class
8944,CA-2017-111717,2017-10-10,2017-10-16,Standard Class
8945,CA-2014-154592,2014-12-07,2014-12-08,First Class
8946,CA-2014-128622,2014-11-15,2014-11-17,Second Class
8947,CA-2017-148355,2017-12-24,2017-12-28,Standard Class
8948,CA-2017-148355,2017-12-24,2017-12-28,Standard Class
8949,CA-2014-132913,2014-12-24,2014-12-26,First Class
8950,CA-2017-150910,2017-12-22,2017-12-28,Standard Class
8951,CA-2017-150910,2017-12-22,2017-12-28,Standard Class
8952,CA-2017-150910,2017-12-22,2017-12-28,Standard Class
8953,CA-2017-150910,2017-12-22,2017-12-28,Standard Class
8954,CA-2017-150910,2017-12-22,2017-12-28,Standard Class
8955,CA-2014-156790,2014-08-08,2014-08-10,Second Class
8956,CA-2014-126480,2014-09-20,2014-09-24,Standard Class
8957,CA-2017-105620,2017-12-25,2017-12-28,First Class
8958,CA-2017-105620,2017-12-25,2017-12-28,First Class
8959,CA-2017-150266,2017-11-25,2017-11-30,Standard Class
8960,CA-2017-150266,2017-11-25,2017-11-30,Standard Class
8961,CA-2017-150266,2017-11-25,2017-11-30,Standard Class
8962,CA-2017-150266,2017-11-25,2017-11-30,Standard Class
8963,CA-2016-157280,2016-11-05,2016-11-07,First Class
8964,CA-2016-157280,2016-11-05,2016-11-07,First Class
8965,CA-2016-157280,2016-11-05,2016-11-07,First Class
8966,CA-2017-106691,2017-11-06,2017-11-12,Standard Class
8967,CA-2016-134180,2016-11-03,2016-11-07,Standard Class
8968,CA-2016-134180,2016-11-03,2016-11-07,Standard Class
8969,CA-2014-166730,2014-12-30,2015-01-01,First Class
8970,CA-2017-157469,2017-12-02,2017-12-07,Standard Class
8971,CA-2017-157469,2017-12-02,2017-12-07,Standard Class
8972,CA-2017-122308,2017-03-24,2017-03-28,Standard Class
8973,US-2014-149034,2014-11-19,2014-11-21,First Class
8974,CA-2017-159226,2017-04-25,2017-04-27,Second Class
8975,CA-2017-156622,2017-11-23,2017-11-26,First Class
8976,CA-2017-156622,2017-11-23,2017-11-26,First Class
8977,CA-2017-156622,2017-11-23,2017-11-26,First Class
8978,CA-2017-156622,2017-11-23,2017-11-26,First Class
8979,CA-2014-119529,2014-11-03,2014-11-05,Second Class
